mode,load,0_resnet101-4,1_squeezenet1_0-2,2_vgg16-32
mps-uncap,0.8,89.5071029663086,30.700349807739258,86.6459846496582
mps-uncap,0.9,155.9165000915528,65.12584686279298,231.1592102050782
mps-uncap,1.0,311.4981174468993,261.8049383163452,615.5944585800171
mps-uncap,0.5,37.530040740966804,13.997411727905273,39.57939147949219
mps-uncap,0.6,45.29929161071777,15.853691101074222,52.039146423339844
mps-uncap,0.7,74.04527664184572,22.878360748291023,81.26540184020996
mps-uncap,0.1,14.072608947753906,3.1936168670654297,17.983293533325195
mps-uncap,0.2,24.046969413757324,8.189249038696293,26.928734779357914
mps-uncap,0.3,26.808857917785645,10.915851593017582,31.30364418029785
mps-uncap,0.4,31.86166286468506,13.41581344604492,36.443519592285156
