mode,load,0_resnet101-4,1_squeezenet1_0-2,2_vgg16-32
mps-uncap,0.8,123.48763942718499,49.10968780517571,140.7050895690923
mps-uncap,0.9,235.37561178207406,128.57012510299805,399.069042205812
mps-uncap,1.0,428.3273315429684,404.2445421218872,755.566749572754
mps-uncap,0.5,37.54907846450806,14.51658248901367,48.315775394439484
mps-uncap,0.6,61.16461753845215,22.53396034240732,66.96541309356688
mps-uncap,0.7,121.22767448425276,38.02211284637452,216.7185616493226
mps-uncap,0.1,6.200447082519588,1.6686439514160112,14.501175880432145
mps-uncap,0.2,15.899782180786124,4.376206398010137,21.52836561202998
mps-uncap,0.3,20.443997383117694,11.135702133178706,29.121208190917955
mps-uncap,0.4,24.430584907531696,13.430705070495604,50.60517787933352
