mode,load,0_resnet101-4,1_squeezenet1_0-2,2_vgg16-32
mps-uncap,0.8,40.55488109588623,16.08452796936035,19.96302604675293
mps-uncap,0.9,42.954516410827644,16.95728302001953,20.322179794311523
mps-uncap,1.0,43.29237937927246,17.263054847717285,20.446348190307617
mps-uncap,0.5,35.64040660858154,12.812614440917976,18.932819366455078
mps-uncap,0.6,38.652896881103516,13.81664276123047,19.35720443725586
mps-uncap,0.7,42.357492446899414,15.074729919433594,19.793200492858887
mps-uncap,0.1,13.956546783447266,3.072977066040039,17.644309997558594
mps-uncap,0.2,21.71061038970948,7.364106178283694,17.973041534423828
mps-uncap,0.3,25.13296604156494,9.770917892456056,18.31345558166504
mps-uncap,0.4,28.911948204040527,12.21957206726074,18.682432174682617
