mode,load,0_mobilenet_v3_small-32,1_resnet152-4,2_squeezenet1_0-8
mps-uncap,0.8,229.54487800598145,580.9891223907471,46.15640640258789
mps-uncap,0.9,251.27887725830078,2307.7547550201416,2105.421543121338
mps-uncap,1.0,12579.867124557495,10075.660943984985,2378.222703933716
mps-uncap,0.5,29.747962951660156,89.70785140991211,19.336700439453125
mps-uncap,0.6,45.487403869628906,172.55091667175293,31.661272048950195
mps-uncap,0.7,48.19035530090332,170.06802558898926,38.40041160583496
mps-uncap,0.1,27.577638626098633,64.59450721740723,12.171268463134766
mps-uncap,0.2,35.43233871459961,64.06950950622559,15.242338180541992
mps-uncap,0.3,30.74955940246582,49.909114837646484,18.18227767944336
mps-uncap,0.4,29.496192932128906,70.32918930053711,18.9056396484375
