mode,load,0_mobilenet_v3_small-32,1_resnet152-4,2_squeezenet1_0-8
mps-uncap,0.8,65.40184020996097,304.77671623230003,17.468786239624023
mps-uncap,0.9,116.39852523803712,1952.32789516449,1897.8125572204592
mps-uncap,1.0,11169.670844078064,9196.676540374756,2096.246457099915
mps-uncap,0.5,12.857580184936525,32.74524211883545,6.9217681884765625
mps-uncap,0.6,14.124870300292972,43.39618682861329,8.50069522857666
mps-uncap,0.7,18.727684020996094,67.97375679016115,12.405061721801756
mps-uncap,0.1,13.010501861572266,29.131031036376957,5.372118949890137
mps-uncap,0.2,14.844799041748049,26.6080379486084,6.244564056396485
mps-uncap,0.3,13.552808761596678,27.266263961791996,6.545209884643555
mps-uncap,0.4,12.107610702514652,28.952169418334964,6.478166580200195
