mode,load,0_mobilenet_v3_small-32,1_resnet152-4,2_squeezenet1_0-8
mps-uncap,0.8,135.45784235000602,490.23238658905024,32.92661428451538
mps-uncap,0.9,222.47935295104972,2256.6964650154114,2058.5608100891113
mps-uncap,1.0,12445.253355503082,9957.298777103424,2358.117756843567
mps-uncap,0.5,19.871492385864236,57.01613187789908,11.808776855468741
mps-uncap,0.6,25.230698585510243,108.19218873977641,15.110611915588379
mps-uncap,0.7,33.98070335388185,134.18365955352786,23.243517875671365
mps-uncap,0.1,18.6349868774414,42.606391906738274,8.606715202331543
mps-uncap,0.2,25.007119178771962,45.99258899688722,9.878687858581541
mps-uncap,0.3,20.56803226470947,39.8492097854614,10.875601768493661
mps-uncap,0.4,19.53147411346437,46.637675762176514,10.997464656829841
