mode,load,0_mobilenet_v3_small-32,1_resnet152-4,2_squeezenet1_0-8
mps-uncap,0.8,130.30502319335938,474.93099212646473,29.829726219177246
mps-uncap,0.9,216.80027484893796,2240.640978813172,2055.0808238983154
mps-uncap,1.0,12438.632898330688,9940.564687252046,2354.8197078704834
mps-uncap,0.5,15.014243125915524,43.19730520248404,8.717918395996076
mps-uncap,0.6,20.430936813354485,92.43996620178204,12.030363082885742
mps-uncap,0.7,28.707914352416992,118.97431373596204,20.036673545837374
mps-uncap,0.1,9.423208236694334,25.104103088378896,4.169881343841553
mps-uncap,0.2,17.51979351043701,32.54883289337164,6.094932556152344
mps-uncap,0.3,15.020546913146962,26.406636238098123,7.275419235229528
mps-uncap,0.4,14.165406227111824,33.03932189941404,7.97940015792848
