mode,load,0_mobilenet_v2-4,1_mobilenet_v3_large-8,2_resnet152-16
mps-uncap,0.8,495.3761100769043,18.598556518554688,37.67275810241699
mps-uncap,0.9,4284.476041793823,130.92052936553955,311.6189241409302
mps-uncap,1.0,7678.398370742798,1249.6745586395264,1643.0732011795044
mps-uncap,0.5,2.1505355834960938,1.1881589889526367,0.02753734588623047
mps-uncap,0.6,4.326581954956055,2.9306411743164062,6.628274917602539
mps-uncap,0.7,15.535712242126465,6.258130073547363,15.568017959594727
mps-uncap,0.1,0.028848648071289062,0.030755996704101562,0.040531158447265625
mps-uncap,0.2,0.027418136596679688,0.028133392333984375,0.030279159545898438
mps-uncap,0.3,0.027179718017578125,0.026226043701171875,0.026702880859375
mps-uncap,0.4,0.26869773864746094,0.021457672119140625,0.022172927856445312
