mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,7.659435272216797,8.649587631225586,3.4241676330566406
mps-uncap,0.9,8.348584175109863,8.815169334411621,3.749251365661621
mps-uncap,1.0,8.740425109863281,9.981870651245117,3.6468505859375
mps-uncap,0.5,7.486820220947266,8.261680603027344,3.3788681030273438
mps-uncap,0.6,7.292509078979492,8.256196975708008,3.322601318359375
mps-uncap,0.7,7.342338562011719,8.42750072479248,3.386855125427246
mps-uncap,0.1,16.501545906066895,17.43149757385254,4.836082458496094
mps-uncap,0.2,12.547731399536133,12.935042381286621,4.672050476074219
mps-uncap,0.3,11.273622512817383,11.676430702209473,4.538416862487793
mps-uncap,0.4,8.812904357910156,9.14311408996582,4.5528411865234375
