mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,352.166838034843,164.85850233975808,1586.6642039730984
mps-uncap,0.9,405.53248324052896,197.308665019589,1760.542000727793
mps-uncap,1.0,450.0896506205441,204.69502136589486,1976.6418927716445
mps-uncap,0.5,225.47184355337876,107.53443150606334,989.3044118320412
mps-uncap,0.6,271.6682863688976,129.41336269594,1187.7905933282257
mps-uncap,0.7,310.38012121551156,151.33549442106596,1392.731401370855
mps-uncap,0.1,45.548933394564955,21.874096429204887,202.60679326205863
mps-uncap,0.2,89.62502160895687,43.27110422222189,400.65451756030006
mps-uncap,0.3,133.70100494690013,63.8889744128292,590.7473186396834
mps-uncap,0.4,176.5337929997305,85.31399752786439,793.9923551747364
