mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,6.662845611572266,7.174015045166016,2.5343894958496094
mps-uncap,0.9,6.786823272705078,7.259368896484375,2.5196075439453125
mps-uncap,1.0,6.879568099975586,7.31658935546875,2.516508102416992
mps-uncap,0.5,6.728172302246094,7.241487503051758,2.5000572204589844
mps-uncap,0.6,6.776332855224609,7.230997085571289,2.5191307067871094
mps-uncap,0.7,6.869316101074219,7.164716720581055,2.51007080078125
mps-uncap,0.1,6.949424743652344,7.373571395874023,2.5300979614257812
mps-uncap,0.2,6.860017776489258,7.330179214477539,2.5014877319335938
mps-uncap,0.3,6.791353225708008,7.311105728149414,2.504587173461914
mps-uncap,0.4,6.882429122924805,7.2479248046875,2.506256103515625
