mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,13.007164001464844,15.704035758972168,5.625486373901367
mps-uncap,0.9,19.983649253845215,25.130867958068848,9.315013885498047
mps-uncap,1.0,125.35429000854492,1775.949239730835,15.337944030761719
mps-uncap,0.5,9.744524955749512,10.415911674499512,4.39143180847168
mps-uncap,0.6,9.562849998474121,10.732650756835938,4.081487655639648
mps-uncap,0.7,10.550498962402344,13.405323028564453,4.494428634643555
mps-uncap,0.1,16.757965087890625,17.837047576904297,5.000829696655273
mps-uncap,0.2,13.692855834960938,13.756513595581055,4.828691482543945
mps-uncap,0.3,12.674570083618164,13.071298599243164,4.812717437744141
mps-uncap,0.4,11.733770370483398,12.159585952758789,4.973173141479492
