mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,5.265235900878906,7.135510444641113,2.3038387298583984
mps-uncap,0.9,11.961698532104492,16.438841819763184,5.634069442749023
mps-uncap,1.0,116.64080619812012,1765.7883167266846,11.70659065246582
mps-uncap,0.5,0.04398822784423828,0.04792213439941406,0.04172325134277344
mps-uncap,0.6,1.1050701141357422,1.7311573028564453,0.04971027374267578
mps-uncap,0.7,2.9485225677490234,5.030989646911621,1.1110305786132812
mps-uncap,0.1,0.06031990051269531,0.059604644775390625,0.04982948303222656
mps-uncap,0.2,0.05364418029785156,0.05137920379638672,0.04482269287109375
mps-uncap,0.3,0.051975250244140625,0.048041343688964844,0.04410743713378906
mps-uncap,0.4,0.04482269287109375,0.04458427429199219,0.0457763671875
