mode,load,0_densenet121-4,1_resnet152-2,2_resnet34-8
mps-uncap,0.8,6.801366806030273,7.230281829833984,2.547740936279297
mps-uncap,0.9,6.851434707641602,7.332563400268555,2.5327205657958984
mps-uncap,1.0,7.033109664916992,8.324146270751953,2.5272369384765625
mps-uncap,0.5,6.774187088012695,7.254362106323242,2.516031265258789
mps-uncap,0.6,6.831645965576172,7.29823112487793,2.533435821533203
mps-uncap,0.7,6.936073303222656,7.183074951171875,2.526521682739258
mps-uncap,0.1,7.02357292175293,7.548332214355469,2.5429725646972656
mps-uncap,0.2,6.939888000488281,7.464408874511719,2.5205612182617188
mps-uncap,0.3,6.860971450805664,7.3680877685546875,2.5153160095214844
mps-uncap,0.4,6.969928741455078,7.261514663696289,2.5224685668945312
