mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,151.64917707443234,35.261735916137695,139.42080020904547
mps-uncap,0.9,139.58264350891113,75.66251277923574,451.8323945999146
mps-uncap,1.0,381.6324067115781,385.4923748970029,889.7920727729797
mps-uncap,0.5,45.052051544189446,18.26755523681637,31.425619125366005
mps-uncap,0.6,40.509045124053955,19.284853935241706,44.47381019592282
mps-uncap,0.7,62.184741497039795,24.89362955093383,74.6764087676999
mps-uncap,0.1,16.121516227722168,6.516861915588378,11.151385307312017
mps-uncap,0.2,20.54956912994386,10.602841377258306,11.776638031005858
mps-uncap,0.3,30.551691055297905,12.566528320312516,20.477914810180664
mps-uncap,0.4,35.54911613464351,14.895157814025856,24.394197463989258
