mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,9.98997688293457,2.7327537536621094,11.548757553100586
mps-uncap,0.9,10.059833526611328,2.758026123046875,11.566638946533203
mps-uncap,1.0,9.963750839233398,2.775907516479492,11.594772338867188
mps-uncap,0.5,10.167598724365234,2.743959426879883,11.536836624145508
mps-uncap,0.6,10.100841522216797,2.751588821411133,11.496782302856445
mps-uncap,0.7,10.081768035888672,2.7163028717041016,11.507034301757812
mps-uncap,0.1,10.536670684814453,2.858400344848633,11.503934860229492
mps-uncap,0.2,10.038375854492188,2.7942657470703125,11.520147323608398
mps-uncap,0.3,10.037899017333984,2.833843231201172,11.512994766235352
mps-uncap,0.4,10.070085525512695,2.7337074279785156,11.509895324707031
