mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,251.08098983764648,73.23169708251953,208.79840850830078
mps-uncap,0.9,205.31558990478516,164.70646858215332,517.6496505737305
mps-uncap,1.0,492.0377731323242,445.0511932373047,954.4470310211182
mps-uncap,0.5,99.78961944580078,34.10005569458008,382.3072910308838
mps-uncap,0.6,90.10601043701172,44.56472396850586,103.48320007324219
mps-uncap,0.7,155.1203727722168,61.1872673034668,137.59493827819824
mps-uncap,0.1,55.90224266052246,16.448259353637695,36.76128387451172
mps-uncap,0.2,45.78280448913574,26.43442153930664,34.58237648010254
mps-uncap,0.3,57.26361274719238,38.66124153137207,47.85656929016113
mps-uncap,0.4,69.93293762207031,29.255151748657227,54.366350173950195
