mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,68.48466396331787,21.873664855957028,69.29082870483398
mps-uncap,0.9,97.17721939086915,40.60080051422118,200.47001838684085
mps-uncap,1.0,256.55937194824224,208.02333354949945,689.3312454223633
mps-uncap,0.5,34.72328186035156,14.535880088806154,27.313947677612305
mps-uncap,0.6,37.691593170166016,14.3399715423584,34.479331970214844
mps-uncap,0.7,48.1186628341675,16.289949417114258,46.17490768432618
mps-uncap,0.1,26.02691650390625,8.008241653442386,13.535618782043457
mps-uncap,0.2,26.88422203063965,10.802769660949714,15.619993209838867
mps-uncap,0.3,27.96792984008789,12.990570068359379,20.67708969116211
mps-uncap,0.4,30.766606330871582,13.872003555297853,23.13323020935059
