mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,43.99979114532471,15.86470603942871,56.148386001586914
mps-uncap,0.9,71.08974456787112,33.957576751708984,187.74740695953375
mps-uncap,1.0,228.74956130981454,201.73285007476804,675.3775119781493
mps-uncap,0.5,16.148090362548828,8.309006690979006,14.635801315307617
mps-uncap,0.6,17.351508140563965,8.479928970336914,22.030901908874508
mps-uncap,0.7,25.340819358825698,10.53321361541748,33.09128284454346
mps-uncap,0.1,0.07038116455078126,0.07200241088867188,0.9742975234985352
mps-uncap,0.2,1.792764663696291,4.015374183654787,3.962993621826172
mps-uncap,0.3,9.209394454956067,6.037235260009771,8.924245834350586
mps-uncap,0.4,13.487696647644043,6.90555572509766,10.956716537475586
