mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,26.024460792541504,4.866123199462891,12.957096099853516
mps-uncap,0.9,27.454137802124023,5.506634712219238,13.28122615814209
mps-uncap,1.0,28.02884578704834,6.257414817810059,13.531208038330078
mps-uncap,0.5,17.709732055664062,6.305098533630371,11.90638542175293
mps-uncap,0.6,17.52936840057373,5.34367561340332,11.957168579101562
mps-uncap,0.7,18.90873908996582,4.850029945373535,12.468099594116211
mps-uncap,0.1,23.95915985107422,7.091522216796875,11.614561080932617
mps-uncap,0.2,22.672653198242188,7.004737854003906,11.631011962890625
mps-uncap,0.3,18.404006958007812,7.1125030517578125,11.750459671020508
mps-uncap,0.4,17.815113067626953,6.691932678222656,11.77835464477539
