mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,2.6324987411499023,2.4166107177734375,12.72726058959961
mps-uncap,0.9,15.053987503051758,6.728768348693848,34.57283973693848
mps-uncap,1.0,52.87766456604004,53.86030673980713,196.8604326248169
mps-uncap,0.5,0.05507469177246094,0.0457763671875,0.05698204040527344
mps-uncap,0.6,0.05328655242919922,0.04696846008300781,3.53085994720459
mps-uncap,0.7,0.058770179748535156,0.7179975509643555,7.090926170349121
mps-uncap,0.1,0.06341934204101562,0.05555152893066406,0.06711483001708984
mps-uncap,0.2,0.06222724914550781,0.051021575927734375,0.056743621826171875
mps-uncap,0.3,0.05984306335449219,0.05078315734863281,0.05054473876953125
mps-uncap,0.4,0.05984306335449219,0.05030632019042969,0.053882598876953125
