mode,load,0_densenet169-8,1_mobilenet_v3_large-2,2_resnet50-32
mps-uncap,0.8,0.012636184692382812,0.009298324584960938,0.011920928955078125
mps-uncap,0.9,0.01239776611328125,0.009775161743164062,0.011682510375976562
mps-uncap,1.0,0.013828277587890625,0.010728836059570312,0.011920928955078125
mps-uncap,0.5,0.011920928955078125,0.01049041748046875,0.011205673217773438
mps-uncap,0.6,0.012159347534179688,0.010013580322265625,0.010251998901367188
mps-uncap,0.7,0.012159347534179688,0.009059906005859375,0.011205673217773438
mps-uncap,0.1,0.019550323486328125,0.012159347534179688,0.0133514404296875
mps-uncap,0.2,0.0133514404296875,0.011444091796875,0.01239776611328125
mps-uncap,0.3,0.01239776611328125,0.011444091796875,0.011444091796875
mps-uncap,0.4,0.01239776611328125,0.011205673217773438,0.012159347534179688
