mode,load,0_densenet161-32,1_densenet169-8,2_vgg16-4
mps-uncap,0.8,62.57797956466675,46.757094860076904,14.100351333618162
mps-uncap,0.9,63.782651424407966,52.52804756164551,14.05437469482421
mps-uncap,1.0,63.547282218933105,52.482664585113525,14.041724205017092
mps-uncap,0.5,56.4144229888916,47.328424453735366,13.049185276031494
mps-uncap,0.6,57.584166526794434,50.38985252380371,13.279047012329087
mps-uncap,0.7,58.827924728393555,50.74253797531128,13.90194892883301
mps-uncap,0.1,58.38524103164672,40.00180959701538,13.123259544372559
mps-uncap,0.2,49.52301025390624,38.72672319412225,11.519846916198723
mps-uncap,0.3,53.14128875732424,37.34108448028565,12.331914901733397
mps-uncap,0.4,56.020212173461935,40.65753936767579,12.64266014099121
