mode,load,0_densenet161-32,1_densenet169-8,2_vgg16-4
mps-uncap,0.8,34.20257568359375,17.032623291015625,3.040790557861328
mps-uncap,0.9,40.462493896484375,16.809940338134766,3.102540969848633
mps-uncap,1.0,33.63323211669922,36.139726638793945,4.389524459838867
mps-uncap,0.5,32.53984451293945,16.973257064819336,3.0317306518554688
mps-uncap,0.6,32.8059196472168,16.82901382446289,3.0460357666015625
mps-uncap,0.7,32.93251991271973,16.998767852783203,3.0689239501953125
mps-uncap,0.1,32.50908851623535,16.917705535888672,3.0968189239501953
mps-uncap,0.2,32.501935958862305,17.131567001342773,3.0715465545654297
mps-uncap,0.3,32.33647346496582,16.938447952270508,3.0663013458251953
mps-uncap,0.4,32.46474266052246,16.740798950195312,3.069639205932617
