mode,load,0_densenet161-32,1_densenet169-8,2_vgg16-4
mps-uncap,0.8,88.18340301513672,42.348384857177734,11.617660522460938
mps-uncap,0.9,427.48427391052246,484.80772972106934,28.657913208007812
mps-uncap,1.0,3311.819314956665,4721.00841999054,1207.7820301055908
mps-uncap,0.5,48.70176315307617,24.30438995361328,4.839658737182617
mps-uncap,0.6,51.848411560058594,33.266544342041016,6.163597106933594
mps-uncap,0.7,74.45287704467773,39.96920585632324,8.889198303222656
mps-uncap,0.1,37.96243667602539,30.32505512237549,3.543853759765625
mps-uncap,0.2,37.850260734558105,20.98870277404785,3.4482479095458984
mps-uncap,0.3,40.30442237854004,20.452260971069336,3.5490989685058594
mps-uncap,0.4,43.11656951904297,20.526885986328125,3.857135772705078
