mode,load,0_inception_v3-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,0.6,43.09988021850586,15.170097351074219,20.793485641479496
mig,0.6,65.19289016723634,8.697700500488281,114.3404006958008
mps-uncap,0.7,56.876945495605476,24.745583534240723,23.293614387512207
mig,0.7,84.01713371276857,10.790586471557617,174.51510429382324
mps-uncap,0.8,81.66780471801758,57.586669921875014,25.214314460754398
mig,0.8,138.42005729675296,15.501689910888672,225.18110275268558
mps-uncap,0.9,147.32666015625006,387.96532154083263,25.890922546386722
mig,0.9,305.62534332275385,28.711557388305664,385.97607612609863
mps-uncap,1.0,463.30370903015137,10964.882850646973,27.603912353515625
mig,1.0,1611.8878364562986,237.24651336669925,981.1030864715576
mps-uncap,1.1,7535.912179946899,22821.50650024414,28.76169681549072
mig,1.1,8857.55367279053,7300.137281417847,10146.509528160095
mps-uncap,1.2,13714.449405670166,30503.251266479492,32.30228424072266
mig,1.2,12966.846227645874,12826.550149917603,14784.385013580324
mps-uncap,1.3,22348.514461517338,36654.39739227296,36.09776496887207
mig,1.3,19303.12135219574,17470.625710487366,18564.821243286133
