mode,load,0_inception_v3-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,0.6,0.031948089599609375,0.9796619415283203,0.0247955322265625
mig,0.6,6.8416595458984375,0.9899139404296875,14.005184173583984
mps-uncap,0.7,4.33802604675293,2.3821592330932617,0.019073486328125
mig,0.7,15.815496444702148,1.806497573852539,29.070496559143066
mps-uncap,0.8,12.109756469726562,9.90748405456543,0.018596649169921875
mig,0.8,26.459693908691406,3.058791160583496,53.69114875793457
mps-uncap,0.9,28.957605361938477,145.54572105407715,0.01811981201171875
mig,0.9,69.38457489013672,7.501363754272461,129.06217575073242
mps-uncap,1.0,149.35946464538574,5611.262798309326,0.01811981201171875
mig,1.0,503.887414932251,158.78164768218994,388.4167671203613
mps-uncap,1.1,4504.537582397461,12540.394067764282,0.018358230590820312
mig,1.1,4819.314956665039,3859.8448038101196,6016.443729400635
mps-uncap,1.2,8423.10881614685,17381.75058364868,0.018596649169921875
mig,1.2,7120.554804801941,6924.87645149231,7676.33056640625
mps-uncap,1.3,12235.296607017517,20337.52453327179,0.0209808349609375
mig,1.3,10367.360711097717,9557.970643043518,9964.537978172302
