mode,load,0_inception_v3-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,0.6,11.003494262695312,1.714944839477539,11.088848114013672
mig,0.6,19.3483829498291,2.6428699493408203,37.18852996826172
mps-uncap,0.7,11.163949966430664,1.737833023071289,11.12055778503418
mig,0.7,19.371509552001953,2.636432647705078,37.21785545349121
mps-uncap,0.8,11.340856552124023,1.7380714416503906,11.155128479003906
mig,0.8,19.42586898803711,2.634763717651367,37.21165657043457
mps-uncap,0.9,11.14511489868164,1.7542839050292969,11.281251907348633
mig,0.9,19.463539123535156,2.6628971099853516,37.38903999328613
mps-uncap,1.0,13.227701187133789,1.7855167388916016,11.670589447021484
mig,1.0,19.76156234741211,2.681732177734375,37.433624267578125
mps-uncap,1.1,13.902902603149414,5.2394866943359375,12.05897331237793
mig,1.1,19.886255264282227,2.6993751525878906,38.82312774658203
mps-uncap,1.2,14.101505279541016,1.825094223022461,12.236595153808594
mig,1.2,19.669771194458008,2.7136802673339844,37.58120536804199
mps-uncap,1.3,15.975475311279297,1.9168853759765625,12.228012084960938
mig,1.3,21.011829376220703,2.6917457580566406,37.694454193115234
