mode,load,0_inception_v3-32,1_squeezenet1_0-4,2_vgg11-32
mps-uncap,0.6,25.353431701660156,11.696577072143555,7.584714889526372
mig,0.6,44.56133842468264,5.885934829711914,76.5861988067627
mps-uncap,0.7,39.09940719604493,21.175384521484375,9.975075721740723
mig,0.7,63.84711265563968,7.998108863830566,136.71040534973145
mps-uncap,0.8,61.645388603210435,54.0958881378174,11.166858673095705
mig,0.8,117.650842666626,12.709116935729988,187.25423812866217
mps-uncap,0.9,127.64573097229004,384.8706483840943,11.941099166870119
mig,0.9,284.9853038787842,25.876522064208984,347.395658493042
mps-uncap,1.0,440.36092758178717,10962.392807006836,13.073921203613285
mig,1.0,1591.0282135009763,234.41190719604492,942.5513267517091
mps-uncap,1.1,7513.400936126709,22817.481851577755,14.403057098388668
mig,1.1,8836.442804336548,7297.335743904114,10107.699751853943
mps-uncap,1.2,13691.603708267212,30500.251269340515,17.931890487670906
mig,1.2,12946.01035118103,12823.682594299316,14745.655870437624
mps-uncap,1.3,22330.52520751953,36650.32963752747,21.643400192260742
mig,1.3,19280.271029472347,17467.73934364319,18525.523900985718
