mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,234.13327217102034,58.16328525543213,58.233938217163086
mps-uncap,0.9,339.4346308708184,125.53042411804199,86.80141210556036
mps-uncap,1.0,1209.239552021027,289.07810211181646,344.2336368560792
mps-uncap,0.5,63.795003890991225,23.476998805999745,18.78845691680917
mps-uncap,0.6,101.94710254669131,26.270096302032467,17.86532402038574
mps-uncap,0.7,132.54561424255363,39.800393581390324,25.249588489532446
mps-uncap,0.1,32.005598545074456,9.822523593902588,6.562352180480957
mps-uncap,0.2,38.582677841186516,12.754611968994137,8.17066907882691
mps-uncap,0.3,46.860704421997106,13.928294181823725,8.802688121795656
mps-uncap,0.4,47.710084915161076,17.595515251159664,11.420106887817383
