mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,199.91008520126337,50.386905670166016,50.65533638000488
mps-uncap,0.9,283.8802003860473,116.95983886718753,77.59016513824467
mps-uncap,1.0,1142.3695540428164,280.95886230468756,334.2336201667786
mps-uncap,0.5,40.16373395919805,16.784548759460446,11.7220425605774
mps-uncap,0.6,58.37394714355443,19.31153059005737,12.222862243652342
mps-uncap,0.7,88.34891319274901,32.08020925521846,18.56091737747185
mps-uncap,0.1,2.8882598876952787,4.301395416259772,1.1059045791625977
mps-uncap,0.2,17.582063674926758,6.41635417938232,3.6209034919738774
mps-uncap,0.3,18.842859268188484,7.837491035461424,4.220032691955578
mps-uncap,0.4,26.7924904823303,11.225166320800762,5.6727409362792995
