mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,15.59591293334961,5.424737930297852,1.9533634185791016
mps-uncap,0.9,15.536308288574219,5.422830581665039,1.9710063934326172
mps-uncap,1.0,20.936250686645508,5.396366119384766,2.008199691772461
mps-uncap,0.5,15.004396438598633,5.394935607910156,1.9381046295166016
mps-uncap,0.6,15.07711410522461,5.433320999145508,1.9421577453613281
mps-uncap,0.7,15.070676803588867,5.427360534667969,1.9419193267822266
mps-uncap,0.1,15.075922012329102,5.391120910644531,1.972198486328125
mps-uncap,0.2,15.042543411254883,5.377769470214844,1.9419193267822266
mps-uncap,0.3,15.084981918334961,5.379915237426758,1.9371509552001953
mps-uncap,0.4,15.109062194824219,5.388021469116211,1.939535140991211
