mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,0.012636184692382812,0.009059906005859375,0.010013580322265625
mps-uncap,0.9,0.0133514404296875,0.010013580322265625,0.00858306884765625
mps-uncap,1.0,0.01621246337890625,0.010013580322265625,0.010251998901367188
mps-uncap,0.5,0.011444091796875,0.010251998901367188,0.010967254638671875
mps-uncap,0.6,0.012636184692382812,0.010728836059570312,0.01049041748046875
mps-uncap,0.7,0.010967254638671875,0.008344650268554688,0.0095367431640625
mps-uncap,0.1,0.02574920654296875,0.012159347534179688,0.016450881958007812
mps-uncap,0.2,0.021219253540039062,0.010967254638671875,0.010251998901367188
mps-uncap,0.3,0.016450881958007812,0.010013580322265625,0.009775161743164062
mps-uncap,0.4,0.012636184692382812,0.011205673217773438,0.010251998901367188
