mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,67.94050216674805,9.214282035827637,11.54754638671875
mps-uncap,0.9,67.69915819168091,9.57219123840332,11.114730834960938
mps-uncap,1.0,70.01943111419678,9.625024795532227,12.254195213317871
mps-uncap,0.5,53.43400001525881,8.659882545471191,9.471926689147951
mps-uncap,0.6,57.445950508117654,8.887457847595215,9.69562530517578
mps-uncap,0.7,61.48400306701658,9.159612655639647,10.516421794891357
mps-uncap,0.1,26.72617435455321,7.521317005157472,6.50787353515625
mps-uncap,0.2,31.839094161987298,7.813625335693356,7.184293270111084
mps-uncap,0.3,34.903898239135756,7.877569198608397,7.813858985900887
mps-uncap,0.4,38.41274976730344,8.385844230651854,9.571456909179688
