mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,70.3740119934082,10.103464126586914,13.461112976074219
mps-uncap,0.9,68.82619857788086,10.29062271118164,12.904167175292969
mps-uncap,1.0,70.9993839263916,10.05101203918457,14.290094375610352
mps-uncap,0.5,64.4230842590332,9.479284286499023,11.910200119018555
mps-uncap,0.6,61.67030334472656,9.981155395507812,11.471271514892578
mps-uncap,0.7,65.89293479919434,9.758234024047852,12.594461441040039
mps-uncap,0.1,31.366825103759766,8.360147476196289,10.123729705810547
mps-uncap,0.2,35.19630432128906,8.60595703125,10.1776123046875
mps-uncap,0.3,45.06182670593262,8.687734603881836,10.637998580932617
mps-uncap,0.4,46.11825942993164,9.117364883422852,12.262582778930664
