mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,271.47889137268066,81.97569847106934,82.78250694274902
mps-uncap,0.9,348.9878177642822,151.28827095031738,124.0077018737793
mps-uncap,1.0,1227.6315689086914,330.11484146118164,371.8760013580322
mps-uncap,0.5,54.80837821960449,37.3227596282959,37.39356994628906
mps-uncap,0.6,104.33220863342285,38.953542709350586,40.58027267456055
mps-uncap,0.7,184.10205841064453,52.0017147064209,32.47809410095215
mps-uncap,0.1,14.899492263793945,5.068063735961914,2.159595489501953
mps-uncap,0.2,17.797470092773438,9.868621826171875,9.381771087646484
mps-uncap,0.3,33.2942008972168,15.149831771850586,7.620334625244141
mps-uncap,0.4,40.834665298461914,19.628047943115234,13.971090316772461
