mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,124.69167709350587,29.631853103637695,22.15590476989746
mps-uncap,0.9,196.13525867462155,59.35740470886233,39.10915851593018
mps-uncap,1.0,884.2843532562257,200.67601203918463,223.23153018951416
mps-uncap,0.5,43.022942543029785,12.202310562133789,8.08420181274414
mps-uncap,0.6,52.60746479034423,14.834284782409668,9.469747543334961
mps-uncap,0.7,71.52581214904785,19.471287727355957,12.504386901855469
mps-uncap,0.1,23.639440536499027,6.299710273742676,2.673983573913574
mps-uncap,0.2,26.935815811157237,7.876157760620119,4.9852848052978525
mps-uncap,0.3,29.46162223815918,8.821582794189453,6.083011627197266
mps-uncap,0.4,34.952521324157715,10.235023498535156,6.648063659667969
