mode,load,0_efficientnet_b5-16,1_vgg11-16,2_vgg16-2
mps-uncap,0.8,61.448001861572266,8.222103118896484,9.442329406738281
mps-uncap,0.9,65.63920974731445,8.753108978271486,9.681892395019531
mps-uncap,1.0,68.31080913543701,9.048938751220703,10.927510261535645
mps-uncap,0.5,36.2516164779663,7.218313217163086,6.700563430786133
mps-uncap,0.6,41.106295585632324,7.5972795486450195,7.160425186157227
mps-uncap,0.7,50.44698715209961,8.017778396606445,8.157682418823242
mps-uncap,0.1,23.264026641845707,5.700039863586429,2.4318695068359375
mps-uncap,0.2,24.85527992248535,6.165552139282227,4.649567604064944
mps-uncap,0.3,27.786159515380863,6.299114227294922,5.786299705505371
mps-uncap,0.4,30.521273612976074,6.571102142333985,6.321907043457031
