mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,16.019344329833984,29.99711036682129,1.9049644470214844
mps-uncap,0.9,16.330480575561523,31.527280807495117,1.9316673278808594
mps-uncap,1.0,16.41702651977539,31.279563903808594,1.9364356994628906
mps-uncap,0.5,16.173124313354492,29.335498809814453,1.9366741180419922
mps-uncap,0.6,16.255617141723633,29.513835906982422,1.9197463989257812
mps-uncap,0.7,16.017436981201172,29.718399047851562,1.931905746459961
mps-uncap,0.1,16.514062881469727,29.457807540893555,1.9612312316894531
mps-uncap,0.2,16.211986541748047,29.344797134399414,2.008199691772461
mps-uncap,0.3,16.329526901245117,29.388904571533203,1.9259452819824219
mps-uncap,0.4,16.156435012817383,29.375076293945312,1.9199848175048828
