mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,84.7035925728517,784.5137069331137,332.84633479250965
mps-uncap,0.9,98.42930651545555,880.0087796339815,377.6480277556109
mps-uncap,1.0,110.46083224561832,856.4998861166256,404.25237374637675
mps-uncap,0.5,55.12057223265794,488.3009465152816,207.14143381189152
mps-uncap,0.6,62.63148202506399,586.3258730814871,250.82983515539664
mps-uncap,0.7,71.47946251772026,699.6494161796553,289.734851834609
mps-uncap,0.1,9.62699373394821,107.77189061891895,41.36083112105464
mps-uncap,0.2,22.21367565488577,196.38789079333566,83.81762185772295
mps-uncap,0.3,30.229550620972056,289.127493191821,128.34284517494115
mps-uncap,0.4,45.94750895074645,369.27293689035326,165.38420421222585
