mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,38.85859251022339,39.78952407836914,8.517413139343262
mps-uncap,0.9,44.608907699584954,37.66782283782958,10.449328422546385
mps-uncap,1.0,36.01817846298218,38.66314888000488,9.5806884765625
mps-uncap,0.5,34.967947006225586,38.800132274627686,9.280729293823248
mps-uncap,0.6,38.13063621520996,39.70932960510254,8.365154266357422
mps-uncap,0.7,35.40260314941406,40.217239856719964,9.393472671508786
mps-uncap,0.1,40.24308204650879,48.65219593048095,8.687891960144041
mps-uncap,0.2,37.82412767410278,40.15395164489746,8.774051666259762
mps-uncap,0.3,35.1945161819458,38.621482849121094,9.007871150970459
mps-uncap,0.4,37.153072357177734,39.270994663238525,8.28907966613769
