mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,50.1551628112793,50.98390579223633,16.552209854125977
mps-uncap,0.9,50.90928077697754,46.131134033203125,17.283201217651367
mps-uncap,1.0,36.836862564086914,39.726972579956055,10.656118392944336
mps-uncap,0.5,35.87198257446289,41.43357276916504,10.464191436767578
mps-uncap,0.6,39.940834045410156,41.02611541748047,14.176368713378906
mps-uncap,0.7,36.26084327697754,41.60952568054199,11.248111724853516
mps-uncap,0.1,45.787811279296875,52.34098434448242,11.036396026611328
mps-uncap,0.2,41.2592887878418,43.93887519836426,12.833595275878906
mps-uncap,0.3,37.326812744140625,39.496421813964844,10.421037673950195
mps-uncap,0.4,38.31315040588379,40.289878845214844,9.961128234863281
