mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,36.17358207702637,36.41057014465332,3.341555595397949
mps-uncap,0.9,39.546966552734375,35.74061393737793,4.282474517822266
mps-uncap,1.0,32.570481300354004,37.645816802978516,4.209041595458984
mps-uncap,0.5,19.708871841430664,33.67578983306885,3.4821033477783203
mps-uncap,0.6,31.33213520050049,34.293174743652344,3.1183958053588867
mps-uncap,0.7,29.177069664001465,34.85262393951416,3.577709197998047
mps-uncap,0.1,29.335737228393555,32.189130783081055,4.573225975036621
mps-uncap,0.2,19.198894500732422,32.25255012512207,4.476785659790039
mps-uncap,0.3,19.24300193786621,33.10894966125488,4.382610321044922
mps-uncap,0.4,19.045352935791016,32.96220302581787,3.839254379272461
