mode,load,0_densenet161-4,1_efficientnet_b5-32,2_resnet18-2
mps-uncap,0.8,37.705063819885254,37.804222106933594,7.199263572692872
mps-uncap,0.9,42.734336853027344,36.257290840148926,9.171009063720705
mps-uncap,1.0,34.83724594116211,38.15150260925293,8.314800262451172
mps-uncap,0.5,33.341169357299805,36.766767501831055,7.167577743530273
mps-uncap,0.6,36.61854267120361,37.52322196960449,6.7640066146850595
mps-uncap,0.7,33.91001224517822,37.83895969390869,7.826662063598631
mps-uncap,0.1,38.07210922241211,44.17166709899902,4.902863502502441
mps-uncap,0.2,33.21576118469238,35.47110557556152,4.859280586242677
mps-uncap,0.3,32.364606857299805,36.21625900268555,5.788612365722658
mps-uncap,0.4,35.35490036010742,37.390804290771484,5.746603012084963
