mode,load,0_inception_v3-8,1_resnet152-4,2_resnet50-8
mps-uncap,0.8,19.310712814331055,50.92144012451172,16.608238220214844
mps-uncap,0.9,31.118392944335938,1495.5251216888428,97.69821166992188
mps-uncap,1.0,2636.685371398926,3709.601402282715,116.95325374603271
mps-uncap,0.5,11.195182800292969,16.133546829223633,7.070302963256836
mps-uncap,0.6,13.140082359313965,18.9056396484375,7.993221282958984
mps-uncap,0.7,13.793706893920898,28.060078620910645,9.948968887329102
mps-uncap,0.1,18.880367279052734,23.62370491027832,10.621309280395508
mps-uncap,0.2,15.10477066040039,16.031980514526367,9.42230224609375
mps-uncap,0.3,11.23344898223877,15.753030776977539,8.118510246276855
mps-uncap,0.4,10.803818702697754,16.13450050354004,7.2193145751953125
