mode,load,0_inception_v3-8,1_resnet152-4,2_resnet50-8
mps-uncap,0.8,11.594753265380856,18.397016525268555,8.917908668518074
mps-uncap,0.9,11.44068717956543,18.11522483825684,8.18784713745117
mps-uncap,1.0,13.04037094116211,18.31650733947754,7.428832054138185
mps-uncap,0.5,13.756799697875977,16.18231773376465,8.890628814697266
mps-uncap,0.6,13.927824497222902,15.913543701171877,9.209632873535156
mps-uncap,0.7,11.781578063964846,18.39612722396851,9.137954711914064
mps-uncap,0.1,20.757169723510742,30.93010187149048,11.343698501586914
mps-uncap,0.2,20.437955856323242,25.06384849548341,11.33171319961548
mps-uncap,0.3,16.655976772308353,23.618164062500004,10.839705467224123
mps-uncap,0.4,15.461673736572264,18.242554664611816,9.836168289184563
