mode,load,0_inception_v3-8,1_resnet152-4,2_resnet50-8
mps-uncap,0.8,8.576631546020508,13.114690780639648,4.746675491333008
mps-uncap,0.9,8.533000946044922,13.430118560791016,4.805803298950195
mps-uncap,1.0,8.901119232177734,13.643741607666016,4.998207092285156
mps-uncap,0.5,8.507728576660156,13.29350471496582,4.661083221435547
mps-uncap,0.6,8.638381958007812,13.347864151000977,4.731655120849609
mps-uncap,0.7,8.572101593017578,13.293266296386719,4.753828048706055
mps-uncap,0.1,9.437799453735352,13.304710388183594,5.1422119140625
mps-uncap,0.2,8.780717849731445,13.12708854675293,4.856586456298828
mps-uncap,0.3,8.567333221435547,13.252496719360352,4.732608795166016
mps-uncap,0.4,8.641242980957031,13.192892074584961,4.708528518676758
