mode,load,0_inception_v3-8,1_resnet152-4,2_resnet50-8
mps-uncap,0.8,87.18383312225328,251.27097606658933,67.31488227844241
mps-uncap,0.9,162.9384136199951,3313.552556037903,268.1758451461791
mps-uncap,1.0,6936.668910980225,10055.67455291748,390.121488571167
mps-uncap,0.5,28.86703014373778,47.642889022826814,17.661213874816895
mps-uncap,0.6,42.574126720428474,56.171665191650426,24.20256614685057
mps-uncap,0.7,48.80328178405762,125.74986219406142,42.412190437316916
mps-uncap,0.1,19.31981086730957,23.568844795227015,12.034654617309576
mps-uncap,0.2,18.992543220520012,23.236908912658695,17.553772926330584
mps-uncap,0.3,17.791709899902347,27.31100559234623,14.568085670471191
mps-uncap,0.4,22.111558914184556,39.30679559707644,16.920995712280238
