mode,load,0_resnet50-32,1_squeezenet1_0-2,2_squeezenet1_0-4
mps-uncap,1.0,2020.8498153337061,382.0697238030439,757.8939738994808
mig,1.0,1205.7644099935458,1128.8517340981603,1422.4794142251571
