mode,load,0_resnet50-32,1_squeezenet1_0-2,2_squeezenet1_0-4
mps-uncap,1.0,16.58379554748535,8.493247032165526,8.978919982910156
mig,1.0,29.182453155517575,1.9060730934143053,3.127446174621582
