mode,load,0_resnet50-32,1_squeezenet1_0-2,2_squeezenet1_0-4
mps-uncap,1.0,0.0057220458984375,0.000476837158203125,0.000476837158203125
mig,1.0,0.003337860107421875,0.0054836273193359375,0.0059604644775390625
