mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,564.6139097213738,191.30599021911644,78.6560773849487
mps-uncap,0.9,1623.863399028778,301.2434959411621,271.9819211959839
mps-uncap,1.0,5695.047240257262,1647.972569465637,3339.391965866089
mps-uncap,0.5,308.5173225402831,52.77863740921017,16.2826061248779
mps-uncap,0.6,173.01071166992188,77.48507976531984,24.169435501098626
mps-uncap,0.7,265.6669211387631,82.65173912048346,22.455875873565674
mps-uncap,0.1,51.72314167022707,15.056910514831538,5.718152523040747
mps-uncap,0.2,51.50012969970703,16.005630493164055,5.7105350494384775
mps-uncap,0.3,93.48773002624512,25.051822662353487,9.387969970703125
mps-uncap,0.4,101.02691650390615,34.90803241729737,12.443435192108147
