mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,94.96510028839111,18.683910369873047,4.856109619140625
mps-uncap,0.9,370.0430393218994,48.78354072570801,28.44417095184326
mps-uncap,1.0,2223.463773727417,766.8665647506714,1564.8481845855713
mps-uncap,0.5,0.042438507080078125,0.025510787963867188,0.026226043701171875
mps-uncap,0.6,0.8347034454345703,0.030517578125,0.026702880859375
mps-uncap,0.7,22.36771583557129,3.7848949432373047,0.026941299438476562
mps-uncap,0.1,0.04553794860839844,0.041961669921875,0.04100799560546875
mps-uncap,0.2,0.04291534423828125,0.03147125244140625,0.029802322387695312
mps-uncap,0.3,0.04279613494873047,0.029087066650390625,0.027418136596679688
mps-uncap,0.4,0.04315376281738281,0.028848648071289062,0.026702880859375
