mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,319.5943117141729,118.10035705566405,29.34513092041017
mps-uncap,0.9,1061.5241527557373,179.78692054748538,106.56590461730958
mps-uncap,1.0,5282.430505752564,1431.522798538208,3229.76975440979
mps-uncap,0.5,91.88246726989753,18.016815185546875,5.070686340332035
mps-uncap,0.6,86.71951293945312,26.162815093994137,9.745121002197266
mps-uncap,0.7,119.14665699005126,38.21587562561037,9.967780113220217
mps-uncap,0.1,0.058031082153320306,0.052642822265624986,0.04982948303222656
mps-uncap,0.2,5.8314800262451145,4.860973358154301,0.6333351135253911
mps-uncap,0.3,37.984824180603056,6.96067810058594,2.561330795288086
mps-uncap,0.4,50.03616809844971,10.374164581298835,3.8172006607055664
