mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,635.7891535758959,209.82795715332054,86.06881141662595
mps-uncap,0.9,1704.528033733368,320.5830001831055,278.3553218841553
mps-uncap,1.0,5775.9656047821045,1664.4535875320435,3347.45361328125
mps-uncap,0.5,383.4995460510252,73.31866025924683,22.240200042724606
mps-uncap,0.6,234.63515281677263,97.72349834442143,30.50121307373045
mps-uncap,0.7,342.3679757118222,99.76677894592288,28.18004608154298
mps-uncap,0.1,111.04403018951416,37.30794191360472,15.804069042205791
mps-uncap,0.2,107.84105300903322,36.792750358581536,13.969850540161136
mps-uncap,0.3,155.62578201293948,40.331425666809004,17.704248428344727
mps-uncap,0.4,168.9912128448486,51.395769119262724,19.736766815185547
