mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,791.2569046020508,277.332067489624,132.71498680114746
mps-uncap,0.9,1805.5791854858398,385.3497505187988,334.2616558074951
mps-uncap,1.0,5865.438938140869,1741.7025566101074,3379.9588680267334
mps-uncap,0.5,437.77942657470703,103.91426086425781,34.57236289978027
mps-uncap,0.6,278.49268913269043,149.40118789672852,51.02348327636719
mps-uncap,0.7,412.57691383361816,161.74793243408203,40.068626403808594
mps-uncap,0.1,111.38439178466797,48.14791679382324,30.29632568359375
mps-uncap,0.2,120.23472785949707,54.067373275756836,25.745868682861328
mps-uncap,0.3,166.98074340820312,49.83639717102051,34.765005111694336
mps-uncap,0.4,220.29948234558105,86.98749542236328,35.234689712524414
