mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,54.05139923095703,7.01141357421875,1.7075538635253906
mps-uncap,0.9,54.78215217590332,7.0209503173828125,1.7285346984863281
mps-uncap,1.0,53.177595138549805,7.042169570922852,1.7521381378173828
mps-uncap,0.5,51.996707916259766,6.919145584106445,1.7054080963134766
mps-uncap,0.6,52.86526679992676,6.945371627807617,1.726388931274414
mps-uncap,0.7,52.67739295959473,6.869077682495117,1.6922950744628906
mps-uncap,0.1,53.56097221374512,6.98399543762207,1.7442703247070312
mps-uncap,0.2,51.96118354797363,6.984710693359375,1.9474029541015625
mps-uncap,0.3,51.86200141906738,6.977558135986328,1.7251968383789062
mps-uncap,0.4,51.78380012512207,6.960391998291016,1.7514228820800781
