mode,load,0_efficientnet_b7-32,1_resnet50-16,2_squeezenet1_0-2
mps-uncap,0.8,80.16927242279053,25.615549087524414,10.882925987243652
mps-uncap,0.9,80.98971843719482,26.327133178710948,11.59508228302002
mps-uncap,1.0,81.24313354492188,26.334547996520996,11.818075180053711
mps-uncap,0.5,74.81865882873535,23.07271957397461,8.274984359741211
mps-uncap,0.6,76.98616981506348,24.077415466308594,9.593009948730469
mps-uncap,0.7,77.47066020965576,25.73666572570801,8.899259567260746
mps-uncap,0.1,78.02023887634277,12.59043216705322,4.4808387756347665
mps-uncap,0.2,65.75884819030762,17.528104782104492,4.8982143402099645
mps-uncap,0.3,66.48199558258057,18.77064704895021,7.40504264831543
mps-uncap,0.4,71.114182472229,19.698381423950202,8.438825607299805
