mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,52.824728086473066,1430.0093655703206,2556.614470468474
mps-uncap,0.9,59.255896072893684,1605.0768112235069,2942.6964909408393
mps-uncap,1.0,58.931389360764975,1780.670297874882,2825.0334576093915
mps-uncap,0.5,33.21262498078626,880.2307733597014,1617.810375913552
mps-uncap,0.6,39.34302910415838,1068.4570864971581,1964.3103504037992
mps-uncap,0.7,45.61043215699444,1214.5879671592488,2204.450841063037
mps-uncap,0.1,5.98256808058978,179.34512646223058,330.53557663952574
mps-uncap,0.2,13.504028591143857,368.5893419375213,674.5131164874813
mps-uncap,0.3,18.99138510800998,531.1334593008274,940.3887375715757
mps-uncap,0.4,26.45518009018793,704.5292936713284,1237.358279962935
