mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,33.80014896392822,10.439705848693848,11.15262508392334
mps-uncap,0.9,35.42523384094238,10.769414901733398,11.243700981140137
mps-uncap,1.0,35.321044921875,9.765481948852539,12.044167518615723
mps-uncap,0.5,28.288936614990238,8.905029296875,11.365652084350588
mps-uncap,0.6,29.853487014770515,9.18269157409668,11.343526840209963
mps-uncap,0.7,31.394052505493168,10.037064552307129,10.985398292541504
mps-uncap,0.1,38.69466781616211,8.678531646728516,12.590503692626955
mps-uncap,0.2,27.32303142547607,8.856534957885742,10.97407341003418
mps-uncap,0.3,26.3092041015625,8.930587768554688,10.983896255493164
mps-uncap,0.4,25.983333587646484,9.200596809387207,11.573123931884766
