mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,20.69687843322754,3.782033920288086,6.80088996887207
mps-uncap,0.9,21.892070770263672,3.953218460083008,7.005214691162109
mps-uncap,1.0,21.20351791381836,6.081342697143555,8.65793228149414
mps-uncap,0.5,20.818710327148438,3.867626190185547,6.582975387573242
mps-uncap,0.6,20.750999450683594,3.876924514770508,6.519317626953125
mps-uncap,0.7,21.101713180541992,3.857851028442383,6.70170783996582
mps-uncap,0.1,21.91781997680664,3.9572715759277344,7.316350936889648
mps-uncap,0.2,20.445823669433594,4.206180572509766,6.523847579956055
mps-uncap,0.3,21.14701271057129,3.851652145385742,6.536722183227539
mps-uncap,0.4,20.95818519592285,3.8602352142333984,6.521463394165039
