mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,390.9274315834045,160.81142902374242,255.3730010986328
mps-uncap,0.9,885.5034255981443,291.31561756134033,586.7562532424927
mps-uncap,1.0,5733.697500228882,445.44959545135436,8488.933956623077
mps-uncap,0.5,76.80209636688237,22.806048393249515,39.5792961120604
mps-uncap,0.6,111.81033134460445,27.859687805175852,45.56757926940916
mps-uncap,0.7,143.3594799041748,45.23040533065796,59.56623315811157
mps-uncap,0.1,49.84694480895996,15.87329864501952,22.319002151489272
mps-uncap,0.2,49.13335561752319,18.035674095153816,20.133056640624982
mps-uncap,0.3,63.049235343933084,20.40261268615721,22.644712924957282
mps-uncap,0.4,63.1142139434815,22.16790199279786,26.919326782226577
