mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,361.4472460746765,150.92441558837845,245.30009031295765
mps-uncap,0.9,850.6287336349486,281.7017126083374,576.2929916381836
mps-uncap,1.0,5706.416807174683,436.75764083862254,8477.157618999481
mps-uncap,0.5,52.84655809402471,16.01672649383545,29.7283363342285
mps-uncap,0.6,85.64616203308101,20.714795589447125,36.383991241455064
mps-uncap,0.7,120.68377971649167,36.77934646606446,50.054566860198975
mps-uncap,0.1,21.1838674545288,7.41867065429687,11.005821228027356
mps-uncap,0.2,27.528729438781745,9.903573989868184,11.762905120849592
mps-uncap,0.3,41.01398944854735,12.622544765472405,13.982017040252689
mps-uncap,0.4,40.727615356445334,14.637134075164797,18.259587287902836
