mode,load,0_efficientnet_b7-2,1_resnet34-16,2_resnet34-32
mps-uncap,0.8,164.5089626312256,48.085880279541016,63.73488903045654
mps-uncap,0.9,553.4646987915039,182.2604656219482,407.64474868774414
mps-uncap,1.0,4833.4850788116455,342.39840507507324,8030.29193878174
mps-uncap,0.5,49.75173473358154,14.133119583129888,22.317504882812504
mps-uncap,0.6,60.90183258056641,16.269803047180176,26.450920104980472
mps-uncap,0.7,80.69839477539064,24.492812156677246,33.67645740509033
mps-uncap,0.1,39.406394958496094,10.211801528930675,13.61336708068848
mps-uncap,0.2,36.78908348083496,11.660099029541016,14.159822463989258
mps-uncap,0.3,40.076041221618645,12.960505485534666,15.090060234069824
mps-uncap,0.4,41.70238971710205,13.461828231811523,17.081260681152337
